id,climate,energy,environment,resources,sustainability,dedicated
188CC,0,0,0,0,0,0
382CC,0,0,0,0,0,0
353CC,0,0,0,0,0,0
147CC,0,0,0,0,0,0
193CC,0,0,0,0,0,0
177CC,0,0,0,0,0,0
374CC,0,0,0,0,0,0
259CC,0,0,0,0,0,0
149CC,0,0,0,0,0,0
264QQ,0,0,0,0,0,0
314CC,0,0,0,0,0,0
354CC,0,0,0,0,0,0
261QQ,0,0,0,0,0,0
333ZW,0,0,0,0,0,0
332ZW,0,0,0,0,0,0
455PP,0,0,0,0,0,0
435NN,0,0,0,0,0,0
433NN,0,0,0,0,0,0
292QQ,0,0,0,0,0,0
265QQ,0,0,0,0,0,0
1823Z,0,0,0,0,0,0
574PP,0,0,0,0,0,0
504NN,0,0,0,0,0,0
457PP,0,0,0,0,0,0
1943Z,0,0,0,0,0,0
334ZW,0,0,0,0,0,0
1824Z,0,0,0,0,0,0
1826Z,0,0,0,0,0,0
075NN,0,0,0,0,0,0
262QQ,0,0,0,0,0,0
170PP,0,0,0,0,0,0
1822Z,0,0,0,0,0,0
573PP,0,0,0,0,0,0
1827Z,0,0,0,0,0,0
1944Z,0,0,0,0,0,0
443PP,0,0,0,0,0,0
572PP,0,0,0,0,0,0
323NN,0,0,0,0,0,0
318NN,0,0,0,0,0,0
074NN,0,0,0,0,0,0
263QQ,0,0,0,0,0,0
1825Z,0,0,0,0,0,0
165PP,0,0,0,0,0,0
169PP,0,0,0,0,0,0
554PP,0,0,0,0,0,0
434NN,0,0,0,0,0,0
293QQ,0,0,0,0,0,0
454PP,0,0,0,0,0,0
001NQ,0,0,0,0,0,0
531PP,0,0,0,0,0,0
534PP,0,0,0,0,0,0
529PP,0,0,0,0,0,0
002AP,0,0,0,0,0,0
372NN,0,0,0,0,0,0
532PP,0,0,0,0,0,0
810II,0,0,0,0,0,0
1094I,0,0,0,0,0,0
373NN,0,0,0,0,0,0
242QQ,0,0,0,0,0,0
205PP,0,0,0,0,0,0
556PP,0,0,0,0,0,0
244HH,0,0,0,0,0,0
374NN,0,0,0,0,0,0
206PP,0,0,0,0,0,0
458NN,0,0,0,0,0,0
164NN,0,0,0,0,0,0
211PP,0,0,0,0,0,0
112NN,0,0,0,0,0,0
209PP,0,0,0,0,0,0
214PP,0,0,0,0,0,0
217PP,0,0,0,0,0,0
212PP,0,0,0,0,0,0
2012Z,0,0,0,0,0,0
210PP,0,0,0,0,0,0
202PP,0,0,0,0,0,0
204PP,0,0,0,0,0,0
524PP,0,0,0,0,0,0
659PP,0,0,0,0,0,0
052PP,0,0,0,0,0,0
1975Z,0,0,0,0,0,0
405PP,0,0,0,0,0,0
213PP,0,0,0,0,0,0
207PP,0,0,0,0,0,0
658PP,0,0,0,0,0,0
279PP,0,0,0,0,0,0
274PP,0,0,0,0,0,0
439PP,0,0,0,0,0,0
117NN,0,0,0,0,0,0
210NN,0,0,0,0,0,0
469AA,0,0,0,0,0,0
387PP,0,0,0,0,0,0
406PP,0,0,0,0,0,0
498PP,0,0,0,0,0,0
266PP,0,0,0,0,0,0
329PP,0,0,0,0,0,0
285PP,0,0,0,0,0,0
339PP,0,0,0,0,0,0
617PP,0,0,0,0,0,0
360PP,0,0,0,0,0,0
156PP,0,0,0,0,0,0
379PP,0,0,0,0,0,0
583PP,0,0,0,0,0,0
235PP,0,0,0,0,0,0
270PP,0,0,0,0,0,0
102NN,0,0,0,0,0,0
211NN,0,0,0,0,0,0
220PP,0,0,0,0,0,0
282PP,0,0,0,0,0,0
361PP,0,0,0,0,0,0
441PP,0,0,0,0,0,0
230PP,0,0,0,0,0,0
344PP,0,0,0,0,0,0
307PP,0,0,0,0,0,0
662PP,0,0,0,0,0,0
1998Z,0,0,0,0,0,0
377PP,0,0,0,0,0,0
357GG,0,0,0,0,0,0
1248L,0,0,0,0,0,0
1950Z,0,0,0,0,0,0
076PP,0,0,0,0,0,0
584PP,0,0,0,0,0,0
853ZW,0,0,0,0,0,0
2003Z,0,0,0,0,0,0
451NN,1,0,1,0,0,0
648PP,0,0,0,0,0,0
852ZW,0,0,0,0,0,0
216QQ,0,0,0,0,0,0
442MM,0,0,0,0,0,0
972LL,0,0,0,0,0,0
2000Z,0,0,0,0,0,0
456PP,0,0,0,0,0,0
471NN,0,0,0,0,0,0
661MM,0,0,0,0,0,0
252QQ,0,0,0,0,0,0
304QQ,0,0,0,0,0,0
716ZW,0,0,0,0,0,0
2004Z,0,0,0,0,0,0
253QQ,0,0,0,0,0,0
1243Z,0,0,0,0,0,0
1949Z,0,0,0,0,0,0
432NN,0,0,0,0,0,0
311MM,0,0,0,0,0,0
714ZW,0,0,0,0,0,0
212QQ,0,0,0,0,0,0
322NN,0,0,0,0,0,0
324NN,0,0,0,0,0,0
563NN,0,0,0,0,0,0
294ZW,0,0,0,0,0,0
969LL,0,0,0,0,0,0
564NN,0,0,0,0,0,0
211QQ,0,0,0,0,0,0
210QQ,0,0,0,0,0,0
715ZW,0,0,0,0,0,0
443MM,0,0,0,0,0,0
257QQ,0,0,0,0,0,0
667PP,0,0,0,0,0,0
256QQ,0,0,0,0,0,0
296QQ,0,0,0,0,0,0
1948Z,0,0,0,0,0,0
441MM,0,0,0,0,0,0
254QQ,0,0,0,0,0,0
1245Z,0,0,0,0,0,0
215QQ,0,0,0,0,0,0
851ZW,0,0,0,0,0,0
214QQ,0,0,0,0,0,0
324MM,0,0,0,0,0,0
310QQ,0,0,0,0,0,0
565NN,0,0,0,0,0,0
223BB,0,0,0,0,0,0
096QQ,0,0,0,0,0,0
376BB,0,0,0,0,0,0
412BB,0,0,0,0,0,0
365BB,0,0,0,0,0,0
418BB,0,0,0,0,0,0
185BB,0,0,0,0,0,0
140BB,0,0,0,0,0,0
218BB,0,0,0,0,0,0
379BB,0,0,0,0,0,0
274BB,0,0,0,0,0,0
304BB,0,0,0,0,0,0
302BB,0,0,0,0,0,0
358BB,0,0,0,0,0,0
383BB,0,0,0,0,0,0
414BB,0,0,0,0,0,0
411BB,0,0,0,0,0,0
413BB,0,0,0,0,0,0
370BB,0,0,0,0,0,0
219BB,0,0,0,0,0,0
198BB,0,0,0,0,0,0
256BB,0,0,0,0,0,0
386BB,0,0,0,0,0,0
324BB,0,0,0,0,0,0
395BB,0,0,0,0,0,0
187BB,0,0,0,0,0,0
371BB,0,0,0,0,0,0
353BB,0,0,0,0,0,0
364BB,0,0,0,0,0,0
307BB,0,0,0,0,0,0
119BB,0,0,0,0,0,0
301BB,0,0,0,0,0,0
111BB,0,0,0,0,0,0
108BB,0,0,0,0,0,0
368BB,0,0,0,0,0,0
373BB,0,0,0,0,0,0
360BB,0,0,0,0,0,0
196BB,0,0,0,0,0,0
143BB,0,0,0,0,0,0
385BB,0,0,0,0,0,0
309BB,0,0,0,0,0,0
235BB,0,0,0,0,0,0
204BB,0,0,0,0,0,0
088BB,0,0,0,0,0,0
387BB,0,0,0,0,0,0
230BB,0,0,0,0,0,0
328BB,0,0,0,0,0,0
359BB,0,0,0,0,0,0
190BB,0,0,0,0,0,0
389BB,0,0,0,0,0,0
080BB,0,0,0,0,0,0
213BB,0,0,0,0,0,0
098BB,0,0,0,0,0,0
382BB,0,0,0,0,0,0
192BB,0,0,0,0,0,0
279BB,0,0,0,0,0,0
354BB,0,0,0,0,0,0
221BB,0,0,0,0,0,0
203BB,0,0,0,0,0,0
091BB,0,0,0,0,0,0
107BB,0,0,0,0,0,0
092BB,0,0,0,0,0,0
374BB,0,0,0,0,0,0
251BB,0,0,0,0,0,0
369BB,0,0,0,0,0,0
305BB,0,0,0,0,0,0
380BB,0,0,0,0,0,0
214BB,0,0,0,0,0,0
322BB,0,0,0,0,0,0
351BB,0,0,0,0,0,0
217BB,0,0,0,0,0,0
137BB,0,0,0,0,0,0
384BB,0,0,0,0,0,0
372BB,0,0,0,0,0,0
404BB,0,0,0,0,0,0
403BB,0,0,0,0,0,0
326BB,0,0,0,0,0,0
206BB,0,0,0,0,0,0
392BB,0,0,0,0,0,0
197BB,0,0,0,0,0,0
110BB,0,0,0,0,0,0
226BB,0,0,0,0,0,0
193BB,0,0,0,0,0,0
244CC,0,0,0,0,0,0
388BB,0,0,0,0,0,0
124BB,0,0,0,0,0,0
104BB,0,0,0,0,0,0
084BB,0,0,0,0,0,0
327BB,0,0,0,0,0,0
231BB,0,0,0,0,0,0
211BB,0,0,0,0,0,0
170BB,0,0,0,0,0,0
275BB,0,0,0,0,0,0
125ZW,0,0,0,0,0,0
207BB,0,0,0,0,0,0
378BB,0,0,0,0,0,0
278BB,0,0,0,0,0,0
352BB,0,0,0,0,0,0
478EE,0,0,0,0,0,0
306BB,0,0,0,0,0,0
257BB,0,0,0,0,0,0
323BB,0,0,0,0,0,0
377BB,0,0,0,0,0,0
355BB,0,0,0,0,0,0
277BB,0,0,0,0,0,0
043BB,0,0,0,0,0,0
408BB,0,0,0,0,0,0
357BB,0,0,0,0,0,0
227BB,0,0,0,0,0,0
381BB,0,0,0,0,0,0
228BB,0,0,0,0,0,0
063BB,0,0,0,0,0,0
142BB,0,0,0,0,0,0
356BB,0,0,0,0,0,0
201BB,0,0,0,0,0,0
255PP,0,0,0,0,0,0
375BB,0,0,0,0,0,0
308BB,0,0,0,0,0,0
561PP,0,0,0,0,0,0
246PP,0,0,0,0,0,0
259PP,0,0,0,0,0,0
609PP,0,0,0,0,0,0
436PP,0,0,0,0,0,0
466PP,0,0,0,0,0,0
370PP,0,0,0,0,0,0
518PP,0,0,0,0,0,0
433PP,0,0,0,0,0,0
586PP,0,0,0,0,0,0
665PP,0,0,0,0,0,0
502PP,0,0,0,0,0,0
467PP,0,0,0,0,0,0
247PP,0,0,0,0,0,0
1230Z,0,0,0,0,0,0
503PP,0,0,0,0,0,0
432PP,0,0,0,0,0,0
375PP,0,0,0,0,0,0
434PP,0,0,0,0,0,0
372ZW,0,0,0,0,0,0
496PP,0,0,0,0,0,0
252PP,0,0,0,0,0,0
562PP,0,0,0,0,0,0
656PP,0,0,0,0,0,0
332PP,0,0,0,0,0,0
611PP,0,0,0,0,0,0
038PP,0,0,0,0,0,0
437PP,0,0,0,0,0,0
257PP,0,0,0,0,0,0
378PP,0,0,0,0,0,0
637PP,0,0,0,0,0,0
435PP,0,0,0,0,0,0
224PP,0,0,0,0,0,0
280ZW,0,0,0,0,0,0
418NN,0,0,0,0,0,0
431PP,0,0,0,0,0,0
588PP,0,0,0,0,0,0
232PP,0,0,0,0,0,0
356PP,0,0,0,0,0,0
209NN,0,0,0,0,0,0
095NN,0,0,0,0,0,0
229NN,0,0,0,0,0,0
104NN,0,0,0,0,0,0
467AA,0,0,0,0,0,0
215PP,0,0,0,0,0,0
501NN,0,0,0,0,0,0
448NN,0,0,0,0,0,0
447NN,0,0,0,0,0,0
236PP,0,0,0,0,0,0
371FF,0,0,0,0,0,0
488ZW,0,0,0,0,0,0
591ZW,0,0,0,0,0,0
373FF,0,0,0,0,0,0
005BF,0,0,0,0,0,0
485ZW,0,0,0,0,0,0
139FF,0,0,0,0,0,0
1835Z,0,0,0,0,0,0
002MQ,0,0,0,0,0,0
136FF,0,0,0,0,0,0
005FP,0,0,0,0,0,0
374FF,0,0,0,0,0,0
129FF,0,0,0,0,0,0
372FF,0,0,0,0,0,0
002PA,0,0,0,0,0,0
370FF,0,0,0,0,0,0
174NN,0,0,0,0,0,0
099FF,0,0,0,0,0,0
1834Z,0,0,0,0,0,0
003LF,0,0,0,0,0,0
375FF,0,0,0,0,0,0
1574Z,0,0,0,0,0,0
1768Z,0,0,0,0,0,0
691ZW,0,0,0,0,0,0
1261Z,0,0,0,0,0,0
491ZW,0,0,0,0,0,0
690ZW,0,0,0,0,0,0
003PN,0,0,0,0,0,0
016MF,0,0,0,0,0,0
213FF,0,0,0,0,0,0
001IF,0,0,0,0,0,0
008FE,0,0,0,0,0,0
101FF,0,0,0,0,0,0
103FF,0,0,0,0,0,0
363FF,0,0,0,0,0,0
1767Z,0,0,0,0,0,0
1769Z,0,0,0,0,0,0
587MM,0,0,0,0,0,0
1770Z,0,0,0,0,0,0
102FF,0,0,0,0,0,0
214FF,0,0,0,0,0,0
301ZW,0,0,0,0,0,0
364FF,0,0,0,0,0,0
072NN,0,0,0,0,0,0
174PP,0,0,0,0,0,0
298ZW,0,0,0,0,0,0
300ZW,0,0,0,0,0,0
2007Z,0,0,0,0,0,0
098QQ,0,0,0,0,0,0
185QQ,0,0,0,0,0,0
433MM,0,0,0,0,0,0
557PP,0,0,0,0,0,0
147MM,0,0,0,0,0,0
416LL,0,0,0,0,0,0
168PP,0,0,0,0,0,0
307QQ,0,0,0,0,0,0
101QQ,0,0,0,0,0,0
149MM,0,0,0,0,0,0
638PP,0,0,0,0,0,0
352PP,0,0,0,0,0,0
642PP,0,0,0,0,0,0
225PP,0,0,0,0,0,0
238PP,0,0,0,0,0,0
632PP,0,0,0,0,0,0
641PP,0,0,0,0,0,0
633PP,0,0,0,0,0,0
537NN,0,0,0,0,0,0
635PP,0,0,0,0,0,0
728ZW,0,0,0,0,0,0
1093I,0,0,0,0,0,0
649PP,0,0,0,0,0,0
630ZW,0,0,0,0,0,0
650PP,0,0,0,0,0,0
634PP,0,0,0,0,0,0
636PP,0,0,0,0,0,0
651PP,0,0,0,0,0,0
640PP,0,0,0,0,0,0
219PP,0,0,0,0,0,0
639PP,0,0,0,0,0,0
096NN,0,0,0,0,0,0
333PP,0,0,0,0,0,0
947II,0,0,0,0,0,0
1866Z,0,0,0,0,0,0
716II,0,0,0,0,0,0
005CI,0,0,0,0,0,0
279QQ,0,0,0,0,0,0
940II,0,0,0,0,0,0
945II,0,1,0,0,0,1
261HH,0,0,0,0,0,0
946II,0,0,0,0,0,0
948II,1,0,0,0,1,1
197II,0,0,0,0,0,0
1006I,0,0,0,0,0,0
716AA,0,0,0,0,0,0
024ZW,0,0,0,0,0,0
943II,0,0,0,0,0,0
941II,0,0,0,0,0,0
021EF,0,0,0,0,0,0
026ZW,0,0,0,0,0,0
020ZW,0,0,0,0,0,0
332MM,0,0,0,0,0,0
362FF,0,0,0,0,0,0
556MM,0,0,0,0,0,0
489MM,0,0,0,0,0,0
555MM,0,0,0,0,0,0
645MM,0,0,0,0,0,0
488MM,0,0,0,0,0,0
486MM,0,0,0,0,0,0
1624Z,0,0,0,0,0,0
168AA,0,0,0,0,0,0
385FF,0,0,0,0,0,0
018BB,0,0,0,0,0,0
219AA,0,0,0,0,0,0
487MM,0,0,0,0,0,0
560AA,0,0,0,0,0,0
706AA,0,0,0,0,0,0
122AA,0,0,0,0,0,0
212AA,0,0,0,0,0,0
055AA,0,0,0,0,0,0
201AA,0,0,0,0,0,0
209AA,0,0,0,0,0,0
112AA,0,0,0,0,0,0
070AA,0,0,0,0,0,0
139AA,0,0,0,0,0,0
1227Z,0,0,0,0,0,0
231AA,0,0,0,0,0,0
095AA,0,0,0,0,0,0
105AA,0,0,0,0,0,0
128AA,0,0,0,0,0,0
766AA,0,0,0,0,0,0
113AA,0,0,0,0,0,0
671AA,0,0,0,0,0,0
559AA,0,0,0,0,0,0
228AA,0,0,0,0,0,0
227AA,0,0,0,0,0,0
094AA,0,0,0,0,0,0
109AA,0,0,0,0,0,0
700AA,0,0,0,0,0,0
229AA,0,0,0,0,0,0
580AA,0,0,0,0,0,0
142AA,0,0,0,0,0,0
798AA,0,0,0,0,0,0
704AA,0,0,0,0,0,0
216AA,0,0,0,0,0,0
701AA,0,0,0,0,0,0
101AA,0,0,0,0,0,0
088AA,0,0,0,0,0,0
795AA,0,0,0,0,0,0
037AA,0,0,0,0,0,0
230AA,0,0,0,0,0,0
797AA,0,0,0,0,0,0
551AA,0,0,0,0,0,0
092AA,0,0,0,0,0,0
582AA,0,0,0,0,0,0
186AA,0,0,0,0,0,0
046AA,0,0,0,0,0,0
549AA,0,0,0,0,0,0
114AA,0,0,0,0,0,0
068AA,0,0,0,0,0,0
093AA,0,0,0,0,0,0
222AA,0,0,0,0,0,0
702AA,0,0,0,0,0,0
064AA,0,0,0,0,0,0
053AA,0,0,0,0,0,0
085AA,0,0,0,0,0,0
067AA,0,0,0,0,0,0
106AA,0,0,0,0,0,0
698AA,0,0,0,0,0,0
145AA,0,0,0,0,0,0
130AA,0,0,0,0,0,0
552AA,0,0,0,0,0,0
609AA,0,0,0,0,0,0
141AA,0,0,0,0,0,0
084AA,0,0,0,0,0,0
613AA,0,0,0,0,0,0
746AA,0,0,0,0,0,0
575AA,0,0,0,0,0,0
187AA,0,0,0,0,0,0
107AA,0,0,0,0,0,0
131AA,0,0,0,0,0,0
125AA,0,0,0,0,0,0
554AA,0,0,0,0,0,0
217AA,0,0,0,0,0,0
548AA,0,0,0,0,0,0
166AA,0,0,0,0,0,0
072AA,0,0,0,0,0,0
123AA,0,0,0,0,0,0
610AA,0,0,0,0,0,0
124AA,0,0,0,0,0,0
232AA,0,0,0,0,0,0
144AA,0,0,0,0,0,0
074AA,0,0,0,0,0,0
557AA,0,0,0,0,0,0
185AA,0,0,0,0,0,0
079AA,0,0,0,0,0,0
071AA,0,0,0,0,0,0
051AA,0,0,0,0,0,0
078AA,0,0,0,0,0,0
155AA,0,0,0,0,0,0
215AA,0,0,0,0,0,0
049AA,0,0,0,0,0,0
120AA,0,0,0,0,0,0
086AA,0,0,0,0,0,0
699AA,0,0,0,0,0,0
670AA,0,0,0,0,0,0
771AA,0,0,0,0,0,0
115AA,0,0,0,0,0,0
747AA,0,0,0,0,0,0
769AA,0,0,0,0,0,0
047AA,0,0,0,0,0,0
133AA,0,0,0,0,0,0
065AA,0,0,0,0,0,0
243BB,0,0,0,0,0,0
083AA,0,0,0,0,0,0
077AA,0,0,0,0,0,0
799AA,0,0,0,0,0,0
224AA,0,0,0,0,0,0
220AA,0,0,0,0,0,0
110AA,0,0,0,0,0,0
204AA,0,0,0,0,0,0
015BB,0,0,0,0,0,0
218AA,0,0,0,0,0,0
082AA,0,0,0,0,0,0
089AA,0,0,0,0,0,0
096AA,0,0,0,0,0,0
116AA,0,0,0,0,0,0
514AA,0,0,0,0,0,0
075AA,0,0,0,0,0,0
090AA,0,0,0,0,0,0
611AA,0,0,0,0,0,0
097AA,0,0,0,0,0,0
778AA,0,0,0,0,0,0
121AA,0,0,0,0,0,0
225AA,0,0,0,0,0,0
608AA,0,0,0,0,0,0
152AA,0,0,0,0,0,0
140AA,0,0,0,0,0,0
221AA,0,0,0,0,0,0
066AA,0,0,0,0,0,0
768AA,0,0,0,0,0,0
555AA,0,0,0,0,0,0
545AA,0,0,0,0,0,0
547AA,0,0,0,0,0,0
777AA,0,0,0,0,0,0
054AA,0,0,0,0,0,0
052AA,0,0,0,0,0,0
132AA,0,0,0,0,0,0
087AA,0,0,0,0,0,0
126AA,0,0,0,0,0,0
045AA,0,0,0,0,0,0
111AA,0,0,0,0,0,0
612AA,0,0,0,0,0,0
091AA,0,0,0,0,0,0
119AA,0,0,0,0,0,0
528AA,0,0,0,0,0,0
099AA,0,0,0,0,0,0
038AA,0,0,0,0,0,0
117AA,0,0,0,0,0,0
150AA,0,0,0,0,0,0
147AA,0,0,0,0,0,0
773AA,0,0,0,0,0,0
553AA,0,0,0,0,0,0
039AA,0,0,0,0,0,0
080AA,0,0,0,0,0,0
550AA,0,0,0,0,0,0
233AA,0,0,0,0,0,0
210AA,0,0,0,0,0,0
171AA,0,0,0,0,0,0
202AA,0,0,0,0,0,0
556AA,0,0,0,0,0,0
205AA,0,0,0,0,0,0
703AA,0,0,0,0,0,0
108AA,0,0,0,0,0,0
794AA,0,0,0,0,0,0
772AA,0,0,0,0,0,0
577AA,0,0,0,0,0,0
151AA,0,0,0,0,0,0
127AA,0,0,0,0,0,0
775AA,0,0,0,0,0,0
172AA,0,0,0,0,0,0
143AA,0,0,0,0,0,0
1716Z,0,0,0,0,0,0
149AA,0,0,0,0,0,0
796AA,0,0,0,0,0,0
213AA,0,0,0,0,0,0
148AA,0,0,0,0,0,0
750AA,0,0,0,0,0,0
118AA,0,0,0,0,0,0
044AA,0,0,0,0,0,0
129AA,0,0,0,0,0,0
774AA,0,0,0,0,0,0
767AA,0,0,0,0,0,0
050AA,0,0,0,0,0,0
581AA,0,0,0,0,0,0
098AA,0,0,0,0,0,0
1226Z,0,0,0,0,0,0
146AA,0,0,0,0,0,0
247BB,0,0,0,0,0,0
705AA,0,0,0,0,0,0
057AA,0,0,0,0,0,0
770AA,0,0,0,0,0,0
076AA,0,0,0,0,0,0
362NN,0,0,0,0,0,0
784II,0,0,0,0,0,0
355NN,0,0,0,0,0,0
509PP,0,0,0,0,0,0
1614Z,0,0,0,0,0,0
510PP,0,0,0,0,0,0
354NN,0,0,0,0,0,0
1616Z,0,0,0,0,0,0
1617Z,0,0,0,0,0,0
357NN,0,0,0,0,0,0
361NN,0,0,0,0,0,0
786II,0,0,0,0,0,0
785II,0,0,0,0,0,0
360NN,0,0,0,0,0,0
359NN,0,0,0,0,0,0
1618Z,0,0,0,0,0,0
1615Z,0,0,0,0,0,0
356NN,0,0,0,0,0,0
1958Z,0,0,0,0,0,0
358NN,0,0,0,0,0,0
002ZZ,0,0,0,0,0,0
000MM,0,0,0,0,0,0
1928Z,0,0,0,0,0,0
1955Z,0,0,0,0,0,0
1954Z,0,0,0,0,0,0
001MM,0,0,0,0,0,0
1931Z,0,0,0,0,0,0
003ZZ,0,0,0,0,0,0
001FF,0,0,0,0,0,0
1957Z,0,0,0,0,0,0
1023Z,0,0,0,0,0,0
364MM,0,0,0,0,0,0
1930Z,0,0,0,0,0,0
1024Z,0,0,0,0,0,0
000EE,0,0,0,0,0,0
1929Z,0,0,0,0,0,0
1626Z,0,0,0,0,0,0
1995Z,0,0,0,0,0,0
1550Z,0,0,0,0,0,0
000FF,0,0,0,0,0,0
000EF,0,0,0,0,0,0
1797Z,0,0,0,0,0,0
000II,0,0,0,0,0,0
003FF,0,0,0,0,0,0
000ZZ,0,0,0,0,0,0
1956Z,0,0,0,0,0,0
002FF,0,0,0,0,0,0
525EE,0,0,0,0,0,0
387FF,0,0,0,0,0,0
384EE,0,0,0,0,0,0
267CC,0,0,0,0,0,0
268CC,0,0,0,0,0,0
427PP,0,0,0,0,0,0
383EE,0,0,0,0,0,0
515GG,0,0,0,0,0,0
016FE,0,0,0,0,0,0
314FF,0,0,0,0,0,0
364CC,0,0,0,0,0,0
003EG,0,0,0,0,0,0
266CC,0,0,0,0,0,0
430EE,0,0,0,0,0,0
001FN,0,0,0,0,0,0
1085Z,0,0,0,0,0,0
523EE,0,0,0,0,0,0
1803Z,0,0,0,0,0,0
004FP,0,0,0,0,0,0
1084Z,0,0,0,0,0,0
264CC,0,0,0,0,0,0
386FF,0,0,0,0,0,0
423GG,0,0,0,0,0,0
557EE,0,0,0,0,0,0
524EE,0,0,0,0,0,0
666PP,0,0,0,0,0,0
265CC,0,0,0,0,0,0
215FF,0,0,0,0,0,0
086FF,0,0,0,0,0,0
459AA,0,0,0,0,0,0
1111I,0,0,0,0,0,0
407II,0,0,0,0,0,0
637II,0,0,0,0,0,0
622II,0,0,0,0,0,0
685II,0,0,0,0,0,0
290ZW,0,0,0,0,0,0
401II,0,0,0,0,0,0
394II,0,0,0,0,0,0
393II,0,0,0,0,0,0
683II,0,0,0,0,0,0
1123I,0,0,0,0,0,0
621II,0,0,0,0,0,0
712II,0,0,0,0,0,0
274II,0,0,0,0,0,0
260II,0,0,0,0,0,0
271ZW,0,0,0,0,0,0
263II,0,0,0,0,0,0
276II,0,0,0,0,0,0
277II,0,0,0,0,0,0
1082I,0,0,0,0,0,0
455AA,0,0,0,0,0,0
661II,0,0,0,0,0,0
714II,0,0,0,0,0,0
281II,0,0,0,0,0,0
1124I,0,0,0,0,0,0
849II,0,0,0,0,0,0
713II,0,0,0,0,0,0
279II,0,0,0,0,0,0
278II,0,0,0,0,0,0
2006Z,0,0,0,0,0,0
1091I,0,0,0,0,0,0
1098I,0,0,0,0,0,0
1095I,0,0,0,0,0,0
1088I,1,0,0,0,0,0
1546Z,0,0,0,0,0,0
1097I,1,1,1,0,0,0
669II,0,0,0,0,0,0
1099I,0,0,0,0,0,0
1084I,0,0,0,0,0,0
1096I,0,0,0,0,0,0
824II,0,0,0,0,0,0
1100I,0,0,0,0,0,0
1087I,0,0,0,0,0,0
1102I,0,0,0,0,0,0
1085I,0,0,0,0,0,0
1101I,0,0,0,0,0,0
1089I,0,0,0,0,0,0
1086I,0,0,0,0,0,0
1090I,0,0,0,0,0,0
428NN,0,0,0,0,0,0
331PP,0,0,0,0,0,0
569NN,0,0,0,0,0,0
406NN,0,0,0,0,0,0
1795Z,0,0,0,0,0,0
695AA,0,0,0,0,0,0
575NN,0,0,0,0,0,0
570NN,0,0,0,0,0,0
576NN,0,0,0,0,0,0
417NN,0,0,0,0,0,0
003NA,0,0,0,0,0,0
574NN,0,0,0,0,0,0
2079Z,0,0,0,0,0,0
1793Z,0,0,0,0,0,0
414NN,0,0,0,0,0,0
578NN,0,0,0,0,0,0
2078Z,0,0,0,0,0,0
004PN,0,0,0,0,0,0
868PP,0,0,0,0,0,0
416NN,0,0,0,0,0,0
566NN,0,0,0,0,0,0
421NN,0,0,0,0,0,0
426NN,0,0,0,0,0,0
572NN,0,0,0,0,0,0
396NN,0,0,0,0,0,0
1794Z,0,0,0,0,0,0
238NN,0,0,0,0,0,0
444NN,0,0,0,0,0,0
536NN,0,0,0,0,0,0
571NN,0,0,0,0,0,0
566PP,0,0,0,0,0,0
567PP,0,0,0,0,0,0
415NN,0,0,0,0,0,0
669PP,0,0,0,0,0,0
567NN,0,0,0,0,0,0
402NN,0,0,0,0,0,0
401NN,0,0,0,0,0,0
1796Z,0,0,0,0,0,0
1398L,0,0,0,0,0,0
110NN,0,0,0,0,0,0
568NN,0,0,0,0,0,0
403NN,0,0,0,0,0,0
005AI,0,0,0,0,0,0
423NN,0,0,0,0,0,0
392NN,0,0,0,0,0,0
409NN,0,0,0,0,0,0
269NN,0,0,0,0,0,0
1397L,0,0,0,0,0,0
2080Z,0,0,0,0,0,0
207NN,0,0,0,0,0,0
579NN,0,0,0,0,0,0
452NN,0,0,0,0,0,0
419NN,0,0,0,0,0,0
261NN,0,0,0,0,0,0
004NP,0,0,0,0,0,0
004AI,0,0,0,0,0,0
262NN,0,0,0,0,0,0
410NN,0,0,0,0,0,0
140NN,0,0,0,0,0,0
218NN,0,0,0,0,0,0
2081Z,0,0,0,0,0,0
568PP,0,0,0,0,0,0
573NN,0,0,0,0,0,0
420NN,0,0,0,0,0,0
1399L,0,0,0,0,0,0
405NN,0,0,0,0,0,0
411NN,0,0,0,0,0,0
800AA,0,0,0,0,0,0
577NN,0,0,0,0,0,0
430NN,0,0,0,0,0,0
399NN,0,0,0,0,0,0
174HH,0,0,0,0,0,0
412NN,0,0,0,0,0,0
1636Z,0,0,0,0,0,0
1792Z,0,0,0,0,0,0
203HH,0,0,0,0,0,0
181HH,0,0,0,0,0,0
205HH,0,0,0,0,0,0
202HH,0,0,0,0,0,0
185HH,0,0,0,0,0,0
797II,0,0,0,0,0,0
263HH,0,0,0,0,0,0
377GG,0,0,0,0,0,0
246DD,0,0,0,0,0,0
209HH,0,0,0,0,0,0
199HH,0,0,0,0,0,0
212HH,0,0,0,0,0,0
267HH,0,0,0,0,0,0
231HH,0,0,0,0,0,0
1070I,0,0,0,0,0,0
142HH,0,0,0,0,0,0
210HH,0,0,0,0,0,0
182HH,0,0,0,0,0,0
178HH,0,0,0,0,0,0
196HH,0,0,0,0,0,0
197HH,0,0,0,0,0,0
578ZW,0,0,0,0,0,0
097II,0,0,0,0,0,0
053HH,0,0,0,0,0,0
198HH,0,0,0,0,0,0
207HH,0,0,0,0,0,0
1650Z,0,0,0,0,0,0
707ZW,0,0,0,0,0,0
278ZW,0,0,0,0,0,0
