id,climate,energy,environment,resources,sustainability,dedicated
512124,0,0,0,0,0,0
512125,0,0,0,0,0,0
512126,0,0,0,0,0,0
512127,0,0,0,0,0,0
512128,0,0,0,0,0,0
512129,0,0,0,0,0,0
512130,0,0,0,0,0,0
513737,0,0,0,0,0,0
510782,0,0,0,0,0,0
510770,0,0,0,0,0,0
510775,0,0,0,0,0,0
510768,0,0,0,0,0,0
510767,0,0,0,0,0,0
510786,0,0,0,0,0,0
510790,0,0,0,0,0,0
510776,0,0,0,0,0,0
510797,0,0,0,0,0,0
510780,0,0,0,0,0,0
510778,0,0,0,0,0,0
510788,0,0,0,0,0,0
510796,0,0,0,0,0,0
510792,0,0,0,0,0,0
510793,0,0,0,0,0,0
510795,0,0,0,0,0,0
510794,0,0,0,0,0,0
510785,0,0,0,0,0,0
510774,0,0,0,0,0,0
510764,0,0,0,0,0,0
510765,0,0,0,0,0,0
510781,0,0,0,0,0,0
510787,0,0,0,0,0,0
510798,0,0,0,0,0,0
510799,0,0,0,0,0,0
513734,0,0,0,0,0,0
510784,0,0,0,0,0,0
510783,0,0,0,0,0,0
510771,0,0,0,0,0,0
516169,0,0,0,0,0,0
510772,0,0,0,0,0,0
510789,0,0,0,0,0,0
510777,0,0,0,0,0,0
510848,0,0,0,0,0,0
510024,0,0,0,0,0,0
510031,0,0,0,0,0,0
510006,0,0,0,0,0,0
508248,0,0,0,0,0,0
510018,0,0,0,0,0,0
511906,0,0,0,0,0,0
511907,0,0,0,0,0,0
511908,0,0,0,0,0,0
511909,0,0,0,0,0,0
511910,0,0,0,0,0,0
511911,0,0,0,0,0,0
511912,0,0,0,0,0,0
511913,0,0,0,0,0,0
509092,0,0,0,0,0,0
513736,0,0,0,0,0,0
509091,0,0,0,0,0,0
513735,0,0,0,0,0,0
508242,0,0,0,0,0,0
508281,0,0,0,0,0,0
508275,0,0,0,0,0,0
510070,0,0,0,0,0,0
509100,0,0,0,0,0,0
510080,0,0,0,0,0,0
510028,0,0,0,0,0,0
513727,0,0,0,0,0,0
508243,0,0,0,0,0,0
510019,0,0,0,0,0,0
508277,0,0,0,0,0,0
510022,0,0,0,0,0,0
510020,0,0,0,0,0,0
508245,0,0,0,0,0,0
508247,0,0,0,0,0,0
509099,0,0,0,0,0,0
509098,0,0,0,0,0,0
510074,0,0,0,0,0,0
510032,0,0,0,0,0,0
510000,0,0,0,0,0,0
510036,0,0,0,0,0,0
510005,0,0,0,0,0,0
510035,0,0,0,0,0,0
510008,0,0,0,0,0,0
510033,0,0,0,0,0,0
510034,0,0,0,0,0,0
512025,0,0,0,0,0,0
508279,0,0,0,0,0,0
510077,0,0,0,0,0,0
509097,0,0,0,0,0,0
511727,0,0,0,0,0,0
510023,0,0,0,0,0,0
510037,0,0,0,0,0,0
510007,0,0,0,0,0,0
512024,0,0,0,0,0,0
508276,0,0,0,0,0,0
508357,0,0,0,0,0,0
509096,0,0,0,0,0,0
510071,0,0,0,0,0,0
508274,0,0,0,0,0,0
510072,0,0,0,0,0,0
509090,0,0,0,0,0,0
508244,0,0,0,0,0,0
513988,0,0,0,0,0,0
513989,0,0,0,0,0,0
513990,0,0,0,0,0,0
509502,0,0,0,0,0,0
509704,0,0,0,0,0,0
509702,0,0,0,0,0,0
509759,0,0,0,0,0,0
509762,0,0,0,0,0,0
509020,0,0,0,0,0,0
509758,0,0,0,0,0,0
509717,0,0,0,0,0,0
509029,0,0,0,0,0,0
509023,0,0,0,0,0,0
509723,0,0,0,0,0,0
509706,0,0,0,0,0,0
509724,0,0,0,0,0,0
509726,0,0,0,0,0,0
509708,0,0,0,0,0,0
509720,0,0,0,0,0,0
509707,0,0,0,0,0,0
509715,0,0,0,0,0,0
509025,0,0,0,0,0,0
508645,0,0,0,0,0,0
508946,0,0,0,0,0,0
508955,0,0,0,0,0,0
509500,0,0,0,0,0,0
509721,0,0,0,0,0,0
509714,0,0,0,0,0,0
509722,0,0,0,0,0,0
509705,0,0,0,0,0,0
509713,0,0,0,0,0,0
509725,0,0,0,0,0,0
509716,0,0,0,0,0,0
509727,0,0,0,0,0,0
509030,0,0,0,0,0,0
509703,0,0,0,0,0,0
508945,0,0,0,0,0,0
509711,0,0,0,0,0,0
509718,0,0,0,0,0,0
509710,0,0,0,0,0,0
508949,0,0,0,0,0,0
509719,0,0,0,0,0,0
508948,0,0,0,0,0,0
512442,0,0,0,0,0,0
512443,0,0,0,0,0,0
512444,0,0,0,0,0,0
509701,0,0,0,0,0,0
508950,0,0,0,0,0,0
509709,0,0,0,0,0,0
509495,0,0,0,0,0,0
509760,0,0,0,0,0,0
508953,0,0,0,0,0,0
508644,0,0,0,0,0,0
509712,0,0,0,0,0,0
515150,0,0,0,0,0,0
508957,0,0,0,0,0,0
508643,0,0,0,0,0,0
509761,0,0,0,0,0,0
509882,0,0,0,0,0,0
508947,0,0,0,0,0,0
508956,0,0,0,0,0,0
509024,0,0,0,0,0,0
509501,0,0,0,0,0,0
508288,0,0,0,0,0,0
508300,0,0,0,0,0,0
508292,0,0,0,0,0,0
508303,0,0,0,0,0,0
508308,0,0,0,0,0,0
508304,0,0,0,0,0,0
508312,0,0,0,0,0,0
509905,0,0,0,0,0,0
508293,0,0,0,0,0,0
508302,0,0,0,0,0,0
508318,0,0,0,0,0,0
508290,0,0,0,0,0,0
508307,0,0,0,0,0,0
508289,0,0,0,0,0,0
508315,0,0,0,0,0,0
508316,0,0,0,0,0,0
508310,0,0,0,0,0,0
508321,0,0,0,0,0,0
512797,0,0,0,0,0,0
512798,0,0,0,0,0,0
508305,0,0,0,0,0,0
508320,0,0,0,0,0,0
509860,0,0,0,0,0,0
508328,0,0,0,0,0,0
508323,0,0,0,0,0,0
508319,0,0,0,0,0,0
509904,0,0,0,0,0,0
508309,0,0,0,0,0,0
508306,0,0,0,0,0,0
508291,0,0,0,0,0,0
508301,0,0,0,0,0,0
508314,0,0,0,0,0,0
508317,0,0,0,0,0,0
508295,0,0,0,0,0,0
508327,0,0,0,0,0,0
508311,0,0,0,0,0,0
513603,0,0,0,0,0,0
515257,0,0,0,0,0,0
513573,0,0,0,0,0,0
513587,0,0,0,0,0,0
513575,0,0,0,0,0,0
514289,0,0,0,0,0,0
514292,0,0,0,0,0,0
513577,0,0,0,0,0,0
515258,0,0,0,0,0,0
515259,0,0,0,0,0,0
513588,0,0,0,0,0,0
513589,0,0,0,0,0,0
513586,0,0,0,0,0,0
513590,0,0,0,0,0,0
513584,0,0,0,0,0,0
504003,0,0,0,0,0,0
514287,0,0,0,0,0,0
504005,0,0,0,0,0,0
504006,0,0,0,0,0,0
504007,0,0,0,0,0,0
512801,0,0,0,0,0,0
513477,0,0,0,0,0,0
504009,0,0,0,0,0,0
504128,0,0,0,0,0,0
504010,0,0,0,0,0,0
504011,0,0,0,0,0,0
504012,0,0,0,0,0,0
504013,0,0,0,0,0,0
504015,0,0,0,0,0,0
514416,0,0,0,0,0,0
504017,0,0,0,0,0,0
504019,0,0,0,0,0,0
508670,0,0,0,0,0,0
504020,0,0,0,0,0,0
504021,0,0,0,0,0,0
504022,0,0,0,0,0,0
513630,0,0,0,0,0,0
513484,0,0,0,0,0,0
504023,0,0,0,0,0,0
504028,0,0,0,0,0,0
504029,0,0,0,0,0,0
504053,0,0,0,0,0,0
504030,0,0,0,0,0,0
512799,0,0,0,0,0,0
504032,0,0,0,0,0,0
511158,0,0,0,0,0,0
504025,0,0,0,0,0,0
504031,0,0,0,0,0,0
511157,0,0,0,0,0,0
513486,0,0,0,0,0,0
508665,0,0,0,0,0,0
504034,0,0,0,0,0,0
516017,0,0,0,0,0,0
504036,0,0,0,0,0,0
504037,0,0,0,0,0,0
504038,0,0,0,0,0,0
514288,0,0,0,0,0,0
511159,0,0,0,0,0,0
504039,0,0,0,0,0,0
504040,0,0,0,0,0,0
509505,0,0,0,0,0,0
504051,0,0,0,0,0,0
505032,0,0,0,0,0,0
504052,0,0,0,0,0,0
504057,0,0,0,0,0,0
504058,0,0,0,0,0,0
505320,0,0,0,0,0,0
504062,0,0,0,0,0,0
504063,0,0,0,0,0,0
504066,0,0,0,0,0,0
504067,0,0,0,0,0,0
504069,0,0,0,0,0,0
504070,0,0,0,0,0,0
504073,0,0,0,0,0,0
504076,0,0,0,0,0,0
504078,0,0,0,0,0,0
504129,0,0,0,0,0,0
516018,0,0,0,0,0,0
513488,0,0,0,0,0,0
504080,0,0,0,0,0,0
504081,0,0,0,0,0,0
504082,0,0,0,0,0,0
504083,0,0,0,0,0,0
504086,0,0,0,0,0,0
504131,0,0,0,0,0,0
504132,0,0,0,0,0,0
504087,0,0,0,0,0,0
504088,0,0,0,0,0,0
512816,0,0,0,0,0,0
504090,0,0,0,0,0,0
513765,0,0,0,0,0,0
504092,0,0,0,0,0,0
504094,0,0,0,0,0,0
504134,0,0,0,0,0,0
504097,0,0,0,0,0,0
504098,0,0,0,0,0,0
504099,0,0,0,0,0,0
504102,0,0,0,0,0,0
504103,0,0,0,0,0,0
504100,0,0,0,0,0,0
504105,0,0,0,0,0,0
504109,0,0,0,0,0,0
504110,0,0,0,0,0,0
504111,0,0,0,0,0,0
512910,0,0,0,0,0,0
507664,0,0,0,0,0,0
515314,0,0,0,0,0,0
507684,0,0,0,0,0,0
507669,0,0,0,0,0,0
514251,0,0,0,0,0,0
507689,0,0,0,0,0,0
