id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
1060200006,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200004,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200003,0,0,0,0,0,0,0,0,1,0,0,0,0
1060200001,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200002,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200007,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200061,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200008,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200101,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200102,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200103,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200011,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200012,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200014,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200010,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200013,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200018,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200016,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200021,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200017,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200020,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200019,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200104,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200105,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200106,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200107,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200022,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200026,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200024,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200023,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200025,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200108,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200033,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200032,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200028,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200029,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200031,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200030,0,0,0,0,0,0,0,0,0,0,0,0,0
10602TPV01,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200034,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200035,0,0,0,0,0,0,0,0,0,0,0,0,0
10602TPV02,0,0,0,0,0,0,0,0,0,0,0,0,0
10602PPV01,0,0,0,0,0,0,0,0,0,0,0,0,0
1060200060,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100008,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100201,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100049,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100002,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100003,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100005,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100007,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100048,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100004,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100077,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100202,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100203,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100050,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100078,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100079,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100083,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100204,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100205,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100087,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100081,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100210,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100082,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100209,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100088,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100206,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100225,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100089,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100093,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100092,0,0,0,0,0,0,0,0,0,0,0,0,0
1060100090,0,0,0,0,0,0,0,0,0,0,0,0,0
