id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
051471,0,0,0,0,0,0,0,0,0,0,0,0,0
051475,0,0,0,0,0,0,0,0,0,0,0,0,0
051478,0,0,0,0,0,0,0,0,0,0,0,0,0
051479,0,0,0,0,0,0,0,0,0,0,0,0,0
051483,0,0,0,0,0,0,0,0,0,0,0,0,0
051489,0,0,0,0,0,0,0,0,0,0,0,0,0
051492,0,0,0,0,0,0,0,0,0,0,0,0,0
051495,0,0,0,0,0,0,0,1,0,0,0,0,0
051498,0,1,0,0,1,0,0,0,0,0,0,0,1
051502,0,0,0,0,0,0,0,0,0,0,0,0,0
051509,0,0,0,0,1,0,0,1,0,0,0,0,1
051510,0,0,0,0,0,0,0,0,0,0,0,0,0
051513,0,0,0,0,0,0,0,0,0,0,0,0,0
051520,1,0,1,0,1,0,0,0,0,0,0,0,1
051524,0,0,0,0,0,0,0,0,0,0,0,0,0
051543,0,0,0,0,0,0,0,0,0,0,0,0,0
051544,0,0,0,0,0,0,0,0,0,0,0,0,0
051549,0,0,0,0,0,0,0,0,0,0,0,0,0
051554,0,0,0,0,0,0,0,0,0,0,0,0,0
051555,0,0,0,0,0,0,0,0,0,1,0,0,0
051566,0,0,0,0,0,0,0,0,0,0,0,0,0
051569,0,0,0,0,0,0,0,0,0,0,0,0,0
051571,1,0,0,0,1,0,0,1,0,0,1,0,0
051581,0,0,0,0,0,0,0,0,0,0,0,0,0
051583,0,0,0,0,0,0,0,0,0,0,0,0,0
051584,0,0,0,0,0,0,0,0,0,0,0,0,0
051585,0,0,0,0,0,0,0,0,0,0,0,0,0
051590,0,0,0,0,0,0,0,0,0,0,0,0,0
051592,0,0,1,0,0,0,0,0,0,0,0,0,0
051595,0,0,0,0,0,0,0,0,0,0,0,0,0
051610,0,0,0,0,0,0,0,0,0,0,0,0,0
051612,0,0,0,0,0,0,0,0,0,0,0,0,0
051629,0,0,0,0,0,0,0,0,0,0,0,0,0
051639,0,0,0,0,0,0,0,0,0,0,0,0,0
051642,0,0,0,0,0,0,0,0,0,0,0,0,0
051653,0,0,0,0,0,0,0,0,0,0,0,0,0
051686,0,0,0,0,0,0,0,0,0,0,0,0,0
051687,0,0,0,0,0,0,0,0,0,0,0,0,0
051704,0,0,0,0,0,0,0,0,0,0,0,0,0
051705,0,0,0,0,0,0,0,0,0,0,0,0,0
051707,0,0,0,0,0,0,0,0,0,0,0,0,0
051708,0,0,0,0,0,0,0,0,0,0,0,0,0
051718,0,0,0,0,0,0,0,0,0,0,0,0,0
051719,0,0,0,0,0,0,0,0,0,0,0,0,0
