id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
29986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31833,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28701,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31824,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31815,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31298,0,0,0,0,0,0,0,1,0,0,0,0,1,1
30860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,0,0,0,1,0,0,0,1,1,0,0,0,2,2
31834,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31812,0,0,0,0,0,0,0,1,1,0,0,0,0,1
29961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29904,1,0,0,1,1,0,0,6,4,0,0,1,4,9
29910,0,0,0,0,0,0,0,1,0,0,0,1,1,2
31286,1,0,1,1,2,0,0,8,8,0,1,0,5,14
31810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29930,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30844,0,0,0,1,0,0,0,0,1,1,1,0,0,2
29936,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31828,0,0,0,0,2,0,0,1,1,0,0,2,1,4
30839,0,0,0,0,0,0,0,2,0,0,0,0,2,2
31283,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30429,0,0,0,0,1,0,0,1,0,0,0,0,0,2
29927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29922,1,0,1,0,0,0,0,1,0,0,0,0,1,2
29934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31775,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30427,0,0,0,2,0,0,0,2,0,0,1,0,1,5
31827,0,0,0,0,3,0,0,0,0,0,0,4,2,6
31811,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31285,2,0,0,1,1,0,0,7,2,0,1,0,4,9
30838,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31282,0,1,1,0,0,0,0,2,0,0,0,2,0,4
30426,0,0,1,1,4,0,0,5,4,3,0,0,2,10
29907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31826,0,0,0,0,0,0,0,1,1,0,0,0,0,2
31809,0,0,2,1,1,0,0,5,3,0,0,1,6,9
31808,3,3,2,1,4,0,0,5,6,0,0,1,8,11
30840,0,0,0,1,0,0,0,4,3,0,1,1,0,6
29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30837,0,0,0,0,0,0,0,1,0,0,0,1,0,2
29923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
