id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
B179-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B178-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B176-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B177-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B202-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B174-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B170-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B166-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B165-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B224-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B039-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B247-GEN,0,0,0,1,0,0,0,3,1,0,0,0,4,5
B117-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B016-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B008-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B246-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B251-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B191-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B022-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B024-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B019-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B020-GEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
